CPU_Utilization_Percent,Memory_Utilization_Percent,Network_In_Mbps,Network_Out_Mbps,Network_Throughput_Mbps,Disk_IO_IOPS,Disk_Usage_Percent,Response_Time_ms,Hourly_Cost_USD,Instance_Type,Original_Instance_Type,Instance_ID,Original_Instance_ID,Sequence_ID,Time_Step,Is_Label_Noisy,Label_Encoded
95.41081514,58.51885541,62.93538486,73.62409365,141.9197404,1363.759082,71.01057139,55.8940077,0.08541693,c5.large,c5.large,i-c5-large-0a1e3bfd,i-c5-large-0a1e3bfd,1441,3,FALSE,1
94.36578266,59.97353413,60.0210794,61.42930617,134.4659959,1402.203806,72.27628098,51.32528018,0.180484829,c5.large,c5.large,i-c5-large-0a1e3bfd,i-c5-large-0a1e3bfd,1441,4,FALSE,1
92.71618737,70.55590046,72.0778394,66.09428725,135.7813679,1275.649116,62.20153262,45.85193125,0.198579072,c5.large,c5.large,i-c5-large-0a1e3bfd,i-c5-large-0a1e3bfd,1441,5,FALSE,1
79.25671684,72.37378877,79.04276086,64.26904147,135.8932765,1420.087649,66.63704268,55.20163595,0.12770565,c5.large,c5.large,i-c5-large-0a1e3bfd,i-c5-large-0a1e3bfd,1441,6,FALSE,1
69.77101993,58.53763864,69.5490012,71.01748462,145.825605,1478.751377,68.70513336,52.14082338,0.018680721,c5.large,c5.large,i-c5-large-0a1e3bfd,i-c5-large-0a1e3bfd,1441,7,FALSE,1
78.67494388,66.01606927,67.67392117,69.59249798,126.3884583,1383.843093,72.56704322,52.40260217,0.076683415,c5.large,c5.large,i-c5-large-0a1e3bfd,i-c5-large-0a1e3bfd,1441,8,FALSE,1
83.83499802,47.28333259,58.18744483,54.87261103,135.8544508,1132.161426,56.95353359,45.55960701,0.067317558,c5.large,c5.large,i-c5-large-0a1e3bfd,i-c5-large-0a1e3bfd,1441,9,FALSE,1
69.29895837,54.68066819,53.3566786,44.81590913,105.2887939,1197.377693,73.69932592,56.40332475,0.001156967,c5.large,c5.large,i-c5-large-26823180,i-c5-large-26823180,1442,0,FALSE,1
78.84250969,54.37974527,72.43360393,55.33391405,119.338158,1340.223202,69.4419149,56.69824201,0.064950259,c5.large,c5.large,i-c5-large-26823180,i-c5-large-26823180,1442,1,FALSE,1
74.6208204,58.49504538,70.49499573,70.20883836,109.7300812,1321.09493,53.83480165,56.91749627,0.126370988,c5.large,c5.large,i-c5-large-26823180,i-c5-large-26823180,1442,2,FALSE,1
82.51545682,57.12226748,68.63052888,74.79766517,115.5701571,1269.460729,52.18457167,54.77625684,0.064597701,c5.large,c5.large,i-c5-large-26823180,i-c5-large-26823180,1442,3,FALSE,1
93.99751255,54.22155027,68.26864274,68.4640558,144.4358786,1347.690994,57.97021258,58.63686846,0.057452491,c5.large,c5.large,i-c5-large-26823180,i-c5-large-26823180,1442,4,FALSE,1
88.53102307,49.34297175,68.94007975,67.64168269,128.7850018,1421.323773,62.85768508,51.00648097,0.001,c5.large,c5.large,i-c5-large-26823180,i-c5-large-26823180,1442,5,FALSE,1
82.83676633,47.18801082,61.20812513,60.92467771,129.4978049,1240.872622,63.07709607,55.07990934,0.050927644,c5.large,c5.large,i-c5-large-26823180,i-c5-large-26823180,1442,6,FALSE,1
77.04615733,61.58020686,66.84605736,72.48578402,121.8811866,1367.343349,53.61332797,52.34629547,0.022204177,c5.large,c5.large,i-c5-large-26823180,i-c5-large-26823180,1442,7,FALSE,1
69.99338274,60.840253,73.24791076,62.26206662,128.4576334,1251.090863,50.59899536,56.0496791,0.078747599,c5.large,c5.large,i-c5-large-26823180,i-c5-large-26823180,1442,8,FALSE,1
62.22935413,47.42385324,61.13455924,63.7874067,126.0246535,1097.099356,50.96912625,48.27911908,0.028537122,c5.large,c5.large,i-c5-large-26823180,i-c5-large-26823180,1442,9,FALSE,1
79.77056559,55.97698662,72.08495112,54.36275326,131.638565,1396.803393,66.98060274,45.87942445,0.090695819,c5.large,c5.large,i-c5-large-a52025dd,i-c5-large-a52025dd,1443,0,FALSE,1
87.525945,63.0000949,78.07883352,70.59197516,133.641231,1356.13397,72.44718388,51.69774679,0.073989376,c5.large,c5.large,i-c5-large-a52025dd,i-c5-large-a52025dd,1443,1,FALSE,1
86.26802785,57.0564625,78.39748111,76.29328134,139.2911839,1431.325307,64.34145567,54.61492732,0.181221924,c5.large,c5.large,i-c5-large-a52025dd,i-c5-large-a52025dd,1443,2,FALSE,1
91.04122493,69.63535714,70.0241001,82.97582898,134.9211657,1436.577754,80.34954767,51.15308767,0.156130479,c5.large,c5.large,i-c5-large-a52025dd,i-c5-large-a52025dd,1443,3,FALSE,1
89.93137664,72.1217221,69.05125339,71.59111328,151.503728,1434.906273,60.5076584,50.7230086,0.092795382,c5.large,c5.large,i-c5-large-a52025dd,i-c5-large-a52025dd,1443,4,FALSE,1
88.73447886,60.7683059,72.73540557,68.67582194,153.5303746,1473.324661,65.63111568,49.23101806,0.134042848,c5.large,c5.large,i-c5-large-a52025dd,i-c5-large-a52025dd,1443,5,FALSE,1
85.71472029,59.79577152,77.39588672,69.14820634,144.8066092,1456.415927,72.27054312,54.69632623,0.129262722,c5.large,c5.large,i-c5-large-a52025dd,i-c5-large-a52025dd,1443,6,FALSE,1
91.8540942,66.35118192,75.05801181,82.62052446,140.9690527,1518.596477,60.93609698,45.20417243,0.175460484,c5.large,c5.large,i-c5-large-a52025dd,i-c5-large-a52025dd,1443,7,FALSE,1
87.65082911,72.84440558,80.40926703,75.72917178,146.3527968,1637.731292,66.11743174,41.16636022,0.332852158,c5.large,c5.large,i-c5-large-a52025dd,i-c5-large-a52025dd,1443,8,FALSE,1
83.38843135,60.14193325,66.97052301,66.19533964,133.7071482,1336.527965,68.38151527,51.40634716,0.072984234,c5.large,c5.large,i-c5-large-a52025dd,i-c5-large-a52025dd,1443,9,FALSE,1
59.43051791,60.83351586,59.49843319,60.62867914,135.9603204,1184.43405,55.25132999,50.93781883,0.037496077,c5.2xlarge,c5.large,i-c5-2xlarge-2e6e8479,i-c5-large-f68da684,1444,0,TRUE,0
73.16051396,53.48895295,60.94058084,73.27274042,131.9164253,1198.115768,64.89867587,57.83626849,0.086485232,c5.2xlarge,c5.large,i-c5-2xlarge-2e6e8479,i-c5-large-f68da684,1444,1,TRUE,0
77.2356928,51.99047354,81.40559266,70.50769685,138.6388734,1267.296458,55.21029652,49.49184841,0.131012748,c5.2xlarge,c5.large,i-c5-2xlarge-2e6e8479,i-c5-large-f68da684,1444,2,TRUE,0
89.13440913,53.92205317,67.98715624,65.48923198,132.6024867,1277.13163,60.10291165,49.7089591,0.001,c5.2xlarge,c5.large,i-c5-2xlarge-2e6e8479,i-c5-large-f68da684,1444,3,TRUE,0
78.3876555,54.91191154,53.20061247,67.34249331,126.456922,1265.950204,51.18516375,52.40965628,0.001,c5.2xlarge,c5.large,i-c5-2xlarge-2e6e8479,i-c5-large-f68da684,1444,4,TRUE,0
77.09972119,50.20162715,53.19348077,76.66005003,131.2515465,1198.70739,58.76910863,53.27892469,0.052528541,c5.2xlarge,c5.large,i-c5-2xlarge-2e6e8479,i-c5-large-f68da684,1444,5,TRUE,0
80.42849117,47.549844,70.52586248,62.15796318,124.1275853,1234.963539,66.04202736,48.33415682,0.087569559,c5.2xlarge,c5.large,i-c5-2xlarge-2e6e8479,i-c5-large-f68da684,1444,6,TRUE,0
75.72990889,48.75612412,75.85209316,60.59999999,130.790761,1166.750945,57.44407264,51.25914968,0.113066551,c5.2xlarge,c5.large,i-c5-2xlarge-2e6e8479,i-c5-large-f68da684,1444,7,TRUE,0
71.83022727,58.61712249,66.69830553,68.75757205,129.5260201,1250.915308,50.18563995,53.34894289,0.137549604,c5.2xlarge,c5.large,i-c5-2xlarge-2e6e8479,i-c5-large-f68da684,1444,8,TRUE,0
72.70643739,55.53724227,60.08682598,59.00741714,120.5503109,1082.19631,42.997317,46.15528609,0.05901728,c5.2xlarge,c5.large,i-c5-2xlarge-2e6e8479,i-c5-large-f68da684,1444,9,TRUE,0
80.53729812,55.40364588,56.33854528,61.92763984,138.0031962,1196.761895,50.90578415,39.16497529,0.04334986,c5.large,c5.large,i-c5-large-65d198db,i-c5-large-65d198db,1445,0,FALSE,1
86.54136916,53.78945857,77.35052999,84.83372029,136.4291055,1447.335538,56.81858127,48.92158914,0.084342917,c5.large,c5.large,i-c5-large-65d198db,i-c5-large-65d198db,1445,1,FALSE,1
91.82920393,70.5180468,78.76571059,72.70139951,122.2174764,1403.528656,60.01217674,44.96343492,0.132067706,c5.large,c5.large,i-c5-large-65d198db,i-c5-large-65d198db,1445,2,FALSE,1
90.37630466,59.15613733,75.96291713,70.83528984,145.9029316,1413.74302,67.43935456,45.70495445,0.042345824,c5.large,c5.large,i-c5-large-65d198db,i-c5-large-65d198db,1445,3,FALSE,1
91.63750714,72.12830728,72.25188032,73.65422236,142.5328457,1342.100034,57.04668598,46.33674013,0.172409566,c5.large,c5.large,i-c5-large-65d198db,i-c5-large-65d198db,1445,4,FALSE,1
92.40190182,78.52455779,60.26226737,72.96168066,147.4401914,1423.484191,66.14807149,52.53266495,0.140884121,c5.large,c5.large,i-c5-large-65d198db,i-c5-large-65d198db,1445,5,FALSE,1
87.0657145,67.10643308,67.98622655,61.0677608,139.0469537,1468.577637,54.02944057,49.18963249,0.057587607,c5.large,c5.large,i-c5-large-65d198db,i-c5-large-65d198db,1445,6,FALSE,1
94.50876056,84.66576981,67.85169543,83.93117311,151.3675781,1493.676986,59.36570194,56.85929803,0.154928216,c5.large,c5.large,i-c5-large-65d198db,i-c5-large-65d198db,1445,7,FALSE,1
77.22809612,80.65837171,69.03596847,72.60824364,146.6053002,1506.338793,54.53967137,52.19274447,0.082148545,c5.large,c5.large,i-c5-large-65d198db,i-c5-large-65d198db,1445,8,FALSE,1
79.81482816,66.94071558,57.95779082,65.41190469,108.1516255,1277.851681,75.39782711,53.04345761,0.081894818,c5.large,c5.large,i-c5-large-65d198db,i-c5-large-65d198db,1445,9,FALSE,1
54.87244314,59.53966481,60.29355025,50.58318875,108.8192163,954.3285855,59.124745,56.86933598,0.062980439,c5.large,c5.large,i-c5-large-a564dbbd,i-c5-large-a564dbbd,1446,0,FALSE,1
66.6675432,71.57700426,67.20252451,58.77571633,120.3349353,1288.657493,62.93072035,61.32537532,0.172968005,c5.large,c5.large,i-c5-large-a564dbbd,i-c5-large-a564dbbd,1446,1,FALSE,1
64.86788795,51.55413639,57.16762347,51.97892603,118.1940747,1282.335567,62.68226255,57.2914754,0.152304394,c5.large,c5.large,i-c5-large-a564dbbd,i-c5-large-a564dbbd,1446,2,FALSE,1
77.420838,51.88900454,67.35509653,61.71396236,122.8310744,1295.650617,64.85639564,59.12410617,0.001,c5.large,c5.large,i-c5-large-a564dbbd,i-c5-large-a564dbbd,1446,3,FALSE,1
84.56377036,52.89037765,60.10653606,61.9871708,122.2061759,1244.471214,53.5959607,55.50861205,0.003488203,c5.large,c5.large,i-c5-large-a564dbbd,i-c5-large-a564dbbd,1446,4,FALSE,1
70.17827439,50.98842391,65.28260339,55.87580492,123.5646414,1332.425142,34.17618281,59.62637591,0.103925549,c5.large,c5.large,i-c5-large-a564dbbd,i-c5-large-a564dbbd,1446,5,FALSE,1
74.41560373,44.73328301,54.24122422,53.16965644,126.22132,1283.942085,60.21671734,64.04473228,0.042052615,c5.large,c5.large,i-c5-large-a564dbbd,i-c5-large-a564dbbd,1446,6,FALSE,1
73.52064528,48.55800539,50.96201051,55.29245846,127.5656793,1175.556707,47.39899793,53.13654491,0.061772003,c5.large,c5.large,i-c5-large-a564dbbd,i-c5-large-a564dbbd,1446,7,FALSE,1
71.34151214,48.77663566,55.76972035,56.67758357,124.3889838,1183.422912,56.41441054,54.32656103,0.151680633,c5.large,c5.large,i-c5-large-a564dbbd,i-c5-large-a564dbbd,1446,8,FALSE,1
60.34550155,56.06484962,55.19125175,54.36550035,114.4648115,1086.390799,39.74594373,48.33133563,0.02761995,c5.large,c5.large,i-c5-large-a564dbbd,i-c5-large-a564dbbd,1446,9,FALSE,1
69.14946325,64.8588166,61.7830027,55.01434834,121.1202685,1200.18668,55.19836437,61.62140117,0.120116938,c5.large,c5.large,i-c5-large-0675dd7f,i-c5-large-0675dd7f,1447,0,FALSE,1
73.31750369,78.9710013,65.62482815,67.09783182,121.6949823,1334.18413,56.82993689,55.31003835,0.098832022,c5.large,c5.large,i-c5-large-0675dd7f,i-c5-large-0675dd7f,1447,1,FALSE,1
88.73150577,62.55311205,77.69511219,65.21920041,133.9451042,1354.052132,72.52781916,60.50055613,0.043681255,c5.large,c5.large,i-c5-large-0675dd7f,i-c5-large-0675dd7f,1447,2,FALSE,1
81.48084597,57.92295809,65.4461227,58.06332173,136.4966884,1387.074122,67.97155254,54.9677068,0.106352865,c5.large,c5.large,i-c5-large-0675dd7f,i-c5-large-0675dd7f,1447,3,FALSE,1
94.04095971,61.64562067,63.90827904,69.39747045,147.1563411,1393.309168,72.74048397,52.92872344,0.109225483,c5.large,c5.large,i-c5-large-0675dd7f,i-c5-large-0675dd7f,1447,4,FALSE,1
94.78861292,61.64076604,63.85634284,65.28105203,152.2847604,1346.20462,68.38448672,53.53251576,0.13398549,c5.large,c5.large,i-c5-large-0675dd7f,i-c5-large-0675dd7f,1447,5,FALSE,1
75.39227434,59.39967062,79.53661903,70.61059915,142.6601166,1328.637947,53.88445275,52.17115475,0.076048585,c5.large,c5.large,i-c5-large-0675dd7f,i-c5-large-0675dd7f,1447,6,FALSE,1
76.92915274,50.41102709,69.96303761,79.19076191,147.656556,1341.98101,52.53627739,57.44490082,0.095877271,c5.large,c5.large,i-c5-large-0675dd7f,i-c5-large-0675dd7f,1447,7,FALSE,1
81.35457989,43.0592297,68.69234398,75.153363,143.1093505,1427.455041,58.65349731,56.47627764,0.125717886,c5.large,c5.large,i-c5-large-0675dd7f,i-c5-large-0675dd7f,1447,8,FALSE,1
75.12333984,40.2763831,60.47891158,62.34271764,124.4619939,1162.222299,64.67203485,49.85714832,0.004378949,c5.large,c5.large,i-c5-large-0675dd7f,i-c5-large-0675dd7f,1447,9,FALSE,1
75.61771245,44.10372493,70.90312775,57.03205014,122.8087663,1186.017495,53.01740428,51.82329207,0.001,c5.large,c5.large,i-c5-large-002ce841,i-c5-large-002ce841,1448,0,FALSE,1
78.55389426,48.96380847,75.24773574,65.22613841,131.3101603,1315.532991,51.03411,58.97162722,0.001,c5.large,c5.large,i-c5-large-002ce841,i-c5-large-002ce841,1448,1,FALSE,1
76.14119648,52.78792449,61.12620813,77.32792749,137.2236142,1291.340125,61.29011845,59.45284395,0.08539648,c5.large,c5.large,i-c5-large-002ce841,i-c5-large-002ce841,1448,2,FALSE,1
86.50220582,58.11458349,67.74021307,67.67650396,129.6080936,1479.641884,67.78148857,67.32325165,0.001,c5.large,c5.large,i-c5-large-002ce841,i-c5-large-002ce841,1448,3,FALSE,1
85.09383951,69.19329453,70.34393128,74.1750811,124.2639819,1410.435718,61.45928569,51.16787455,0.092095258,c5.large,c5.large,i-c5-large-002ce841,i-c5-large-002ce841,1448,4,FALSE,1
81.49785212,64.15527471,75.30463866,64.7164683,129.6558603,1285.972073,61.36914382,59.94243435,0.177666692,c5.large,c5.large,i-c5-large-002ce841,i-c5-large-002ce841,1448,5,FALSE,1
79.99435383,49.37814395,69.19731977,74.00407713,129.9065502,1282.622911,54.71427627,58.92297572,0.173505913,c5.large,c5.large,i-c5-large-002ce841,i-c5-large-002ce841,1448,6,FALSE,1
81.64520022,50.60723655,76.71876521,72.09968543,116.8747612,1373.503261,54.73493412,52.05300468,0.038306555,c5.large,c5.large,i-c5-large-002ce841,i-c5-large-002ce841,1448,7,FALSE,1
74.56418999,55.38512794,64.65836672,72.6144448,138.241349,1434.902875,47.17046074,50.14217964,0.049900397,c5.large,c5.large,i-c5-large-002ce841,i-c5-large-002ce841,1448,8,FALSE,1
71.34054181,47.1697708,62.31210295,54.62317366,128.5981683,1210.403376,44.11131058,46.37874759,0.039076725,c5.large,c5.large,i-c5-large-002ce841,i-c5-large-002ce841,1448,9,FALSE,1
65.53815232,47.32805005,64.64646473,54.61329823,124.7685459,1207.101492,60.67277962,43.03327718,0.017315406,c5.large,c5.large,i-c5-large-b20446cd,i-c5-large-b20446cd,1449,0,FALSE,1
88.35306037,52.69009108,82.79665055,59.83056226,148.2377606,1461.433097,58.46435273,58.02038817,0.098177734,c5.large,c5.large,i-c5-large-b20446cd,i-c5-large-b20446cd,1449,1,FALSE,1
90.87814754,54.54782328,72.82281754,63.84219333,154.2243253,1440.542588,60.79244388,61.41220241,0.036803227,c5.large,c5.large,i-c5-large-b20446cd,i-c5-large-b20446cd,1449,2,FALSE,1
87.61318952,60.5967665,70.3863103,70.93184639,129.6718514,1426.345728,55.3528198,57.12423814,0.150034093,c5.large,c5.large,i-c5-large-b20446cd,i-c5-large-b20446cd,1449,3,FALSE,1
92.08697181,67.57353355,60.80454655,76.50745294,138.5257813,1299.95147,51.141227,44.7574716,0.233061762,c5.large,c5.large,i-c5-large-b20446cd,i-c5-large-b20446cd,1449,4,FALSE,1
76.37516218,46.11737095,65.45474697,65.40713915,143.4422124,1457.260779,56.77431417,45.77908914,0.019816827,c5.large,c5.large,i-c5-large-b20446cd,i-c5-large-b20446cd,1449,5,FALSE,1
77.22311253,69.39288457,56.87505825,72.5147112,146.7695576,1436.14951,48.44937647,52.64451115,0.11498026,c5.large,c5.large,i-c5-large-b20446cd,i-c5-large-b20446cd,1449,6,FALSE,1
71.34702935,65.09017649,66.68852768,66.6946186,125.3812363,1261.513904,49.24494526,52.45711336,0.017004068,c5.large,c5.large,i-c5-large-b20446cd,i-c5-large-b20446cd,1449,7,FALSE,1
70.43838409,68.21095605,71.24781047,61.99319469,145.0397042,1183.475406,41.82327999,49.54352448,0.015345183,c5.large,c5.large,i-c5-large-b20446cd,i-c5-large-b20446cd,1449,8,FALSE,1
73.10265255,50.9822053,62.97174851,54.41565482,148.4536246,1180.43318,31.72994004,52.69705146,0.172653418,c5.large,c5.large,i-c5-large-b20446cd,i-c5-large-b20446cd,1449,9,FALSE,1
75.14287582,47.37521547,63.56439122,70.89126227,131.0442016,1352.056153,52.27089973,48.34097246,0.027659992,c5.large,c5.large,i-c5-large-1a280481,i-c5-large-1a280481,1450,0,FALSE,1
83.74916607,72.02885307,58.87744653,73.95229195,145.8412222,1572.516236,47.15609299,59.90403924,0.001,c5.large,c5.large,i-c5-large-1a280481,i-c5-large-1a280481,1450,1,FALSE,1
87.70351477,70.13570372,67.06159131,60.72159026,130.4478889,1372.729385,58.72542658,46.67178347,0.077098452,c5.large,c5.large,i-c5-large-1a280481,i-c5-large-1a280481,1450,2,FALSE,1
96.69315947,67.63081218,67.60812161,61.38065287,131.0093117,1366.902477,70.77303044,46.07389358,0.10778117,c5.large,c5.large,i-c5-large-1a280481,i-c5-large-1a280481,1450,3,FALSE,1
82.55307582,83.91778594,61.9776616,59.90726117,143.7046922,1328.201468,65.64911483,57.44169646,0.017345987,c5.large,c5.large,i-c5-large-1a280481,i-c5-large-1a280481,1450,4,FALSE,1
84.51526547,50.22269316,72.60494773,56.62673179,128.4431713,1491.898287,51.93169049,51.4494837,0.102707977,c5.large,c5.large,i-c5-large-1a280481,i-c5-large-1a280481,1450,5,FALSE,1
80.65762712,62.78985753,68.60492706,67.79862137,150.9945683,1329.926663,67.2269906,46.62360481,0.03613988,c5.large,c5.large,i-c5-large-1a280481,i-c5-large-1a280481,1450,6,FALSE,1
76.47864631,57.44910473,77.77457781,69.37752151,138.8336959,1395.672414,60.06912278,44.67579308,0.001,c5.large,c5.large,i-c5-large-1a280481,i-c5-large-1a280481,1450,7,FALSE,1
79.7262137,55.27826878,75.70479159,66.59778976,152.7634633,1623.938915,48.19224824,47.54387865,0.106545068,c5.large,c5.large,i-c5-large-1a280481,i-c5-large-1a280481,1450,8,FALSE,1
77.23294288,52.65197265,64.87188007,58.05572674,134.8850359,1429.241818,56.48412569,38.61633643,0.153272845,c5.large,c5.large,i-c5-large-1a280481,i-c5-large-1a280481,1450,9,FALSE,1
80.02684024,55.80269811,69.55392225,63.83382666,142.9882456,1408.259307,60.80267203,47.97352282,0.10647409,c5.large,c5.large,i-c5-large-8e8aca99,i-c5-large-8e8aca99,1451,0,FALSE,1
87.98385847,60.63058135,75.48437923,71.92185687,159.4114709,1470.437121,82.33016661,46.51914828,0.048227775,c5.large,c5.large,i-c5-large-8e8aca99,i-c5-large-8e8aca99,1451,1,FALSE,1
85.65114939,59.54818995,70.75809974,62.19886932,155.799438,1422.700104,68.13812755,49.49672621,0.037501537,c5.large,c5.large,i-c5-large-8e8aca99,i-c5-large-8e8aca99,1451,2,FALSE,1
87.16943514,51.06061018,75.6251513,71.41941726,144.7685807,1339.675349,68.97332107,39.06761696,0.177584887,c5.large,c5.large,i-c5-large-8e8aca99,i-c5-large-8e8aca99,1451,3,FALSE,1
93.75521969,57.18127749,87.44994832,70.23603727,128.5997634,1287.420628,57.68303588,53.35224498,0.103335126,c5.large,c5.large,i-c5-large-8e8aca99,i-c5-large-8e8aca99,1451,4,FALSE,1
94.99581033,70.94717722,81.9201145,67.91402422,138.5118722,1332.899332,70.66962148,44.28919717,0.071224546,c5.large,c5.large,i-c5-large-8e8aca99,i-c5-large-8e8aca99,1451,5,FALSE,1
80.10425874,65.04640645,61.39792907,69.20186064,131.1198917,1344.085253,65.64403512,42.94164902,0.001,c5.large,c5.large,i-c5-large-8e8aca99,i-c5-large-8e8aca99,1451,6,FALSE,1
80.84867849,65.78994578,66.95327344,69.36350396,133.7370735,1375.001973,69.62249823,55.12771568,0.126416685,c5.large,c5.large,i-c5-large-8e8aca99,i-c5-large-8e8aca99,1451,7,FALSE,1
96.46786064,66.11939427,76.00025079,63.87432474,140.4832349,1461.690767,70.54440889,57.7327934,0.189727661,c5.large,c5.large,i-c5-large-8e8aca99,i-c5-large-8e8aca99,1451,8,FALSE,1
84.08649563,53.69276567,69.66637855,52.83557731,142.7244463,1352.104542,54.68861096,49.9319815,0.185760725,c5.large,c5.large,i-c5-large-8e8aca99,i-c5-large-8e8aca99,1451,9,FALSE,1
79.47915005,47.63559657,72.20824748,74.98591125,138.297593,1290.498227,72.69504475,43.5175165,0.136362867,c5.large,c5.large,i-c5-large-c8912651,i-c5-large-c8912651,1452,0,FALSE,1
86.4279797,53.94035033,75.67061095,84.61274168,152.102501,1564.621733,76.1396763,44.44445978,0.090185737,c5.large,c5.large,i-c5-large-c8912651,i-c5-large-c8912651,1452,1,FALSE,1
95.19741216,73.0363752,74.42031106,62.96448724,153.9020208,1559.822495,75.38517491,37.91232545,0.014608511,c5.large,c5.large,i-c5-large-c8912651,i-c5-large-c8912651,1452,2,FALSE,1
82.47358733,62.97875307,78.34993296,77.84939963,149.476569,1584.536427,74.58464481,56.81611542,0.071618707,c5.large,c5.large,i-c5-large-c8912651,i-c5-large-c8912651,1452,3,FALSE,1
91.03975695,57.83862793,66.00419466,71.9608003,144.462023,1460.683759,73.71032659,57.4598439,0.023589154,c5.large,c5.large,i-c5-large-c8912651,i-c5-large-c8912651,1452,4,FALSE,1
81.65590616,64.21456818,74.02331997,67.37086792,133.4889173,1362.964416,53.8092979,47.48353492,0.209182783,c5.large,c5.large,i-c5-large-c8912651,i-c5-large-c8912651,1452,5,FALSE,1
85.009597,53.28979897,67.7534627,70.46024267,146.0633801,1381.93246,59.00287566,47.4475909,0.165360252,c5.large,c5.large,i-c5-large-c8912651,i-c5-large-c8912651,1452,6,FALSE,1
84.96142082,55.01039578,90.40466142,67.00580212,155.2175719,1418.941822,56.67161782,40.73780167,0.062818875,c5.large,c5.large,i-c5-large-c8912651,i-c5-large-c8912651,1452,7,FALSE,1
80.3925222,68.87116088,75.97018485,74.0657714,158.9911207,1575.486351,69.36776647,54.05831579,0.001,c5.large,c5.large,i-c5-large-c8912651,i-c5-large-c8912651,1452,8,FALSE,1
70.88186814,65.45144555,67.99322091,69.74940806,134.0945049,1380.296461,58.55518266,50.6123506,0.084283517,c5.large,c5.large,i-c5-large-c8912651,i-c5-large-c8912651,1452,9,FALSE,1
69.88804051,47.35798763,63.76701103,60.81733252,115.5685847,1269.877406,55.74435798,52.85750202,0.083310401,c5.large,c5.large,i-c5-large-18d058a7,i-c5-large-18d058a7,1453,0,FALSE,1
77.17434283,55.66844365,60.53818064,72.41410067,123.4226214,1417.257893,59.47195948,55.36924156,0.092288204,c5.large,c5.large,i-c5-large-18d058a7,i-c5-large-18d058a7,1453,1,FALSE,1
92.24357371,59.98904253,67.71415412,68.97354984,126.8457619,1361.352672,57.74143596,57.64962013,0.03806065,c5.large,c5.large,i-c5-large-18d058a7,i-c5-large-18d058a7,1453,2,FALSE,1
89.85119624,54.62834327,61.00056968,68.55258643,130.6452983,1302.558141,55.61682951,52.82711025,0.087504466,c5.large,c5.large,i-c5-large-18d058a7,i-c5-large-18d058a7,1453,3,FALSE,1
83.26265394,63.06489523,67.93551942,68.32318679,125.1980985,1412.673504,54.39265992,57.73441318,0.040372981,c5.large,c5.large,i-c5-large-18d058a7,i-c5-large-18d058a7,1453,4,FALSE,1
84.18817229,61.92756751,62.60121712,75.96335504,129.1532703,1239.691947,61.54675133,55.80999694,0.051501538,c5.large,c5.large,i-c5-large-18d058a7,i-c5-large-18d058a7,1453,5,FALSE,1
70.9221961,64.79910489,70.63890826,57.57456712,138.9078676,1308.331621,49.48953236,54.87023146,0.211716837,c5.large,c5.large,i-c5-large-18d058a7,i-c5-large-18d058a7,1453,6,FALSE,1
70.22223782,54.38942948,57.02818401,64.02696745,130.3576142,1387.579715,61.53000326,53.52975967,0.192840138,c5.large,c5.large,i-c5-large-18d058a7,i-c5-large-18d058a7,1453,7,FALSE,1
85.41853727,56.41819305,61.70564672,66.19349613,143.2410554,1361.024052,67.91789006,52.77424204,0.177674387,c5.large,c5.large,i-c5-large-18d058a7,i-c5-large-18d058a7,1453,8,FALSE,1
68.2172539,60.25240003,64.94604593,64.09531476,117.991494,1293.092951,51.95907645,55.09228593,0.156142944,c5.large,c5.large,i-c5-large-18d058a7,i-c5-large-18d058a7,1453,9,FALSE,1
78.46778265,63.34150626,56.39847324,52.38688479,118.2741251,1165.517943,56.14702717,48.72825336,0.001,c5.large,c5.large,i-c5-large-e5aefc2f,i-c5-large-e5aefc2f,1454,0,FALSE,1
86.99576359,71.52600995,66.29564418,68.48428726,145.998203,1337.296891,64.3696706,44.52811829,0.154272057,c5.large,c5.large,i-c5-large-e5aefc2f,i-c5-large-e5aefc2f,1454,1,FALSE,1
93.93931775,73.07269619,60.38740016,66.7788067,154.6159261,1369.985694,65.4643103,56.8257714,0.083703039,c5.large,c5.large,i-c5-large-e5aefc2f,i-c5-large-e5aefc2f,1454,2,FALSE,1
89.40601952,54.12895322,69.37557495,75.84439162,151.1656624,1213.107351,71.93813028,57.54374789,0.028115997,c5.large,c5.large,i-c5-large-e5aefc2f,i-c5-large-e5aefc2f,1454,3,FALSE,1
95.4424689,60.47573669,72.65294945,70.61840942,136.1174798,1385.316686,80.09063805,52.8763949,0.001,c5.large,c5.large,i-c5-large-e5aefc2f,i-c5-large-e5aefc2f,1454,4,FALSE,1
87.20612527,50.9021626,73.54917765,67.88575022,131.0987831,1520.547842,74.10692918,56.60256508,0.001,c5.large,c5.large,i-c5-large-e5aefc2f,i-c5-large-e5aefc2f,1454,5,FALSE,1
77.10032196,57.20745797,71.65970378,68.78308722,128.6507334,1328.266426,59.46357672,51.04821364,0.048744168,c5.large,c5.large,i-c5-large-e5aefc2f,i-c5-large-e5aefc2f,1454,6,FALSE,1
75.2987592,46.52732302,76.41451251,73.188009,120.1387884,1320.472825,69.35162451,54.86727883,0.001,c5.large,c5.large,i-c5-large-e5aefc2f,i-c5-large-e5aefc2f,1454,7,FALSE,1
